Congress,Committee code,ID #,Name,Maj/Min,Rank Within Party Status,Party,Date of Assignment,Date of Termination,Senior Party Member,Committee Seniority,Committee Period of Service,Committee status at end of this Congress,Committee continuity of assignment in next Congress,Appointment Citation,Committee Name,State,CD,State Name,Notes,
113,102,21177,"Noem, Kristi",1,18,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Agriculture,37,1,SD,,
113,102,14263,"Nolan, Richard",2,15,100,1/14/13,1/3/15,0,1,2,1,1,HRES22,Agriculture,33,8,MN,,
113,102,20957,"Owens, Bill",2,7,100,1/3/13,1/14/13,0,3,2,1,2,HRES8,Agriculture,13,21,NY,Transferred to Appropriations,
113,102,29127,"Peterson, Collin C.",2,1,100,1/3/13,1/3/15,21,12,2,1,1,HRES7,Agriculture,33,7,MN,,
113,102,21190,"Ribble, Reid",1,17,200,1/4/13,1/3/15,0,2,2,1,2,HRES17,Agriculture,25,8,WI,,
113,102,21192,"Roby, Martha",1,13,200,1/4/13,12/11/13,0,2,2,1,2,HRES17,Agriculture,41,2,AL,Transferred to Appropriations,
113,102,20301,"Rogers, Mike",1,5,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Agriculture,41,3,AL,,
113,102,20944,"Schrader, Kurt",2,6,100,1/3/13,1/3/15,0,3,2,1,2,HRES7,Agriculture,72,5,OR,,
113,102,21123,"Scott, Austin",1,9,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Agriculture,44,8,GA,,
113,102,20321,"Scott, David",2,3,100,1/3/13,1/3/15,0,6,2,1,1,HRES7,Agriculture,44,13,GA,,
113,102,21114,"Southerland, Steve",1,11,200,1/4/13,2/26/13,0,2,2,1,2,HRES17,Agriculture,43,2,FL,"Stepped down to ""dedicate additional focus to my other committee assignments and legislative responsibilities.""",
113,102,20946,"Thompson, Glenn",1,7,200,1/4/13,1/3/15,0,3,2,1,1,HRES17,Agriculture,14,5,PA,,
113,102,21111,"Tipton, Scott",1,10,200,1/4/13,1/3/15,0,2,2,1,2,HRES17,Agriculture,62,3,CO,,
113,102,21314,"Vargas, Juan",2,18,100,1/14/13,1/3/15,0,1,2,1,2,HRES22,Agriculture,71,51,CA,,
113,102,21366,"Vela, Filemon",2,12,100,1/3/13,1/3/15,0,1,2,1,1,HRES7,Agriculture,49,34,TX,,
113,102,20726,"Walz, Timothy J.",2,5,100,1/3/13,1/3/15,0,4,2,1,1,HRES7,Agriculture,33,1,MN,,
113,102,21317,"Yoho, Ted",1,26,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Agriculture,43,3,FL,,
113,104,29701,"Aderholt, Robert",1,7,200,1/4/13,1/3/15,0,9,2,1,1,HRES17,Appropriations,41,4,AL,,
113,104,90327,"Alexander, Rodney",1,14,200,1/4/13,9/27/13,0,5,2,1,0,HRES17,Appropriations,45,5,LA,Resigned,
113,104,21196,"Amodei, Mark E.",6,3,200,12/11/13,1/3/15,0,1,2,1,1,HRES437,Appropriations,65,2,NV,Replaced Alexander,
113,104,29339,"Bishop, Sanford D., Jr.",2,12,100,1/3/13,1/3/15,0,6,2,1,1,HRES7,Appropriations,44,2,GA,,
113,104,20300,"Bonner, Jo",1,16,200,1/4/13,8/2/13,0,4,2,1,0,HRES17,Appropriations,41,1,AL,Resigned to take positoin at the University of Alabama,
113,104,29323,"Calvert, Ken",1,15,200,1/4/13,1/3/15,0,4,2,1,1,HRES17,Appropriations,71,42,CA,,
113,104,20356,"Carter, John R",1,13,200,1/4/13,1/3/15,0,5,2,1,1,HRES17,Appropriations,49,31,TX,,
113,104,20344,"Cole, Tom",1,17,200,1/4/13,1/3/15,0,3,2,1,1,HRES17,Appropriations,53,4,OK,,
113,104,20111,"Crenshaw, Ander",1,12,200,1/4/13,1/3/15,0,6,2,1,1,HRES17,Appropriations,43,4,FL,,
113,104,20533,"Cuellar, Henry",2,21,100,1/3/13,1/3/15,0,1,2,1,1,HRES7,Appropriations,49,28,TX,,
113,104,20139,"Culberson, John",1,11,200,1/4/13,1/3/15,0,6,2,1,1,HRES17,Appropriations,49,7,TX,,
113,104,29109,"DeLauro, Rosa",2,5,100,1/3/13,1/3/15,0,9,4,1,1,HRES7,Appropriations,1,3,CT,,
113,104,20526,"Dent, Charles W.",1,19,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Appropriations,14,15,PA,,
113,104,20316,"Diaz-Balart, Mario",1,18,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Appropriations,25,43,FL,,
113,104,29736,"Emerson, Jo Ann",1,8,200,1/4/13,1/22/13,0,8,2,1,0,HRES17,Appropriations,34,8,MO,Resigned 1/22/13,
113,104,29313,"Farr, Sam",2,10,100,1/3/13,1/3/15,0,8,2,1,1,HRES7,Appropriations,71,20,CA,,
113,104,29559,"Fattah, Chaka",2,11,100,1/3/13,1/3/15,0,7,2,1,1,HRES7,Appropriations,14,2,PA,,
113,104,21178,"Fleischmann, Chuck",1,26,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Appropriations,54,3,TN,,
113,104,20518,"Fortenberry, Jeff",1,24,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Appropriations,35,1,NE,,
113,104,29541,"Frelinghuysen, Rodney P.",1,5,200,1/4/13,1/3/15,0,10,2,1,1,HRES17,Appropriations,12,11,NJ,,
113,104,29762,"Granger, Kay",1,9,200,1/4/13,1/3/15,0,8,2,1,1,HRES17,Appropriations,49,12,TX,,
113,104,20962,"Graves, Tom",1,20,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Appropriations,44,14,GA,,
113,104,21139,"Harris, Andy",6,1,200,2/26/13,1/3/15,0,1,2,1,1,HRES82,Appropriations,52,1,MD,Replaced Emerson,
113,104,21187,"Herrera Beutler, Jaime",1,27,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Appropriations,73,3,WA,,
113,104,20103,"Honda, Mike",2,15,100,1/3/13,1/3/15,0,4,2,1,1,HRES7,Appropriations,71,17,CA,,
113,104,20129,"Israel, Steve",2,17,100,1/3/13,1/14/13,0,1,2,1,1,HRES7,Appropriations,13,3,NY,"Leave of absence 1/14/13, H64",
113,104,21353,"Joyce, David P.",1,28,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Appropriations,24,14,OH,,
113,104,15029,"Kaptur, Marcy",2,2,100,1/3/13,1/3/15,0,13,2,1,1,HRES7,Appropriations,24,9,OH,,
113,104,29338,"Kingston, Jack",1,4,200,1/4/13,1/3/15,0,10,2,1,0,HRES17,Appropriations,44,1,GA,,
113,104,29522,"Latham, Tom",1,6,200,1/4/13,1/3/15,0,9,2,1,0,HRES17,Appropriations,31,3,IA,,
113,104,29778,"Lee, Barbara",2,13,100,1/3/13,1/3/15,0,4,2,1,1,HRES7,Appropriations,71,13,CA,,
113,104,15612,"Lowey, Nita M.",2,1,100,1/3/13,1/3/15,21,11,2,1,1,HRES7,Appropriations,13,17,NY,,
113,104,20122,"McCollum, Betty",2,16,100,1/3/13,1/3/15,0,4,2,1,1,HRES7,Appropriations,33,4,MN,,
113,104,29149,"Moran, James P., Jr.",2,6,100,1/3/13,1/3/15,0,9,4,1,0,HRES7,Appropriations,40,8,VA,,
113,104,21147,"Nunnelee, Alan",1,23,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Appropriations,1,46,MS,,
113,104,20957,"Owens, Bill",7,2,100,1/14/13,1/3/15,0,1,2,1,0,HRES22,Appropriations,13,21,NY,Replaced Ruppersberger,
113,104,29101,"Pastor, Ed",2,7,100,1/3/13,1/3/15,0,9,4,1,0,HRES7,Appropriations,61,7,AZ,,
113,104,20920,"Pingree, Chellie",2,22,100,1/3/13,1/3/15,0,1,2,1,1,HRES7,Appropriations,2,1,ME,,
113,104,15438,"Price, David E.",2,8,100,1/3/13,1/3/15,0,9,4,1,1,HRES7,Appropriations,47,4,NC,,
113,104,20954,"Quigley, Mike",7,1,100,1/14/13,1/3/15,0,1,2,1,1,HRES22,Appropriations,21,5,IL,Replaced Israel,
113,104,21192,"Roby, Martha",6,2,200,12/11/13,1/3/15,0,1,2,1,1,HRES437,Appropriations,41,2,AL,Replaced Bonner,
113,104,14854,"Rogers, Harold",1,1,200,1/3/13,1/3/15,11,16,2,1,1,HRES6,Appropriations,51,5,KY,,
113,104,20910,"Rooney, Thomas J.",1,25,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Appropriations,43,17,FL,,
113,104,29317,"Roybal-Allard, Lucille",2,9,100,1/3/13,1/3/15,0,8,2,1,1,HRES7,Appropriations,71,40,CA,,
113,104,20329,"Ruppersberger, C.A. Dutch",2,19,100,1/3/13,1/14/13,0,1,2,1,1,HRES7,Appropriations,52,2,MD,Elected to ranking member of the Perm. Select Committee on Intelligence,
113,104,20343,"Ryan, Timothy J.",2,18,100,1/3/13,1/3/15,0,1,2,1,1,HRES7,Appropriations,24,13,OH,,
113,104,20104,"Schiff, Adam",2,14,100,1/3/13,1/3/15,0,4,2,1,1,HRES7,Appropriations,71,28,CA,,
113,104,29134,"Serrano, Jose E.",2,4,100,1/3/13,1/3/15,0,10,4,1,1,HRES7,Appropriations,13,15,NY,,
113,104,29910,"Simpson, Michael K.",1,10,200,1/4/13,1/3/15,0,6,2,1,1,HRES17,Appropriations,63,2,ID,,
113,104,21367,"Stewart, Chris",6,4,200,12/11/13,1/3/15,0,1,2,1,1,HRES437,Appropriations,67,2,UT,Replaced Young,
113,104,21307,"Valadao, David G.",1,29,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Appropriations,71,21,CA,,
113,104,15124,"Visclosky, Peter J.",2,3,100,1/3/13,1/3/15,0,12,2,1,1,HRES7,Appropriations,22,1,IN,,
113,104,20504,"Wasserman Schultz, Debbie",2,20,100,1/3/13,1/3/15,0,1,2,1,1,HRES7,Appropriations,43,20,FL,,
113,104,14869,"Wolf, Frank R.",1,3,200,1/4/13,1/3/15,0,15,2,1,0,HRES17,Appropriations,40,10,VA,,
113,104,21108,"Womack, Steve",1,22,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Appropriations,3,42,AR,,
113,104,21135,"Yoder, Kevin",1,21,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Appropriations,32,3,KS,,
113,104,13047,"Young, C.W. Bill",1,2,200,1/4/13,10/18/13,0,21,2,1,1,HRES17,Appropriations,43,13,FL,Died,
113,106,29132,"Andrews, Robert E.",2,5,100,1/3/13,2/18/14,0,5,4,1,0,HRES7,Armed Services,12,1,NJ,Resigned,
113,106,21199,"Barber, Ron",2,19,100,1/3/13,1/3/15,0,2,2,1,0,HRES7,Armed Services,61,2,AZ,,
113,106,20357,"Bishop, Rob",1,8,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Armed Services,67,1,UT,,
113,106,70701,"Bordallo, Madeleine Z. .",2,10,100,1/3/13,1/3/15,0,6,2,1,1,HRES7,Armed Services,91,79,GU,,
113,106,29777,"Brady, Robert A.",2,4,100,1/3/13,1/3/15,0,9,2,1,1,HRES7,Armed Services,14,1,PA,,
113,106,21354,"Bridenstine, Jim",1,32,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Armed Services,53,1,OK,,
113,106,21193,"Brooks, Mo",1,28,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Armed Services,41,5,AL,,
113,106,21376,"Byrne, Bradley",6,1,200,1/8/14,1/3/15,0,1,2,1,1,HRES453,Armed Services,41,1,AL,Replaced Roby,
113,106,20757,"Carson, Andre",7,1,100,1/14/13,1/3/15,0,1,2,1,2,HRES22,Armed Services,22,7,IN,Replaced Owens; to rank immediately after Barber,
113,106,21362,"Castro, Joaquin",2,23,100,1/3/13,1/3/15,0,1,4,1,1,HRES7,Armed Services,49,20,TX,,
113,106,20906,"Coffman, Mike",1,19,200,1/4/13,1/3/15,0,3,2,1,1,HRES17,Armed Services,62,6,CO,,
113,106,20531,"Conaway, K. Michael",1,14,200,1/4/13,1/3/15,0,5,2,1,1,HRES17,Armed Services,49,11,TX,,
113,106,21305,"Cook, Paul",1,31,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Armed Services,71,8,CA,,
113,106,15019,"Cooper, Jim",2,9,100,1/3/13,1/3/15,0,6,2,1,1,HRES7,Armed Services,54,5,TN,,
113,106,20706,"Courtney, Joe",2,11,100,1/3/13,1/3/15,0,4,2,1,1,HRES7,Armed Services,1,2,CT,,
113,106,20108,"Davis, Susan",2,6,100,1/3/13,1/3/15,0,7,2,1,1,HRES7,Armed Services,71,53,CA,,
113,106,21325,"Duckworth, Tammy",2,24,100,1/3/13,1/3/15,0,1,2,1,1,HRES7,Armed Services,21,8,IL,,
113,106,21327,"Enyart, William L.",2,26,100,1/3/13,1/3/15,0,1,2,1,0,HRES7,Armed Services,21,12,IL,,
113,106,20918,"Fleming, John",1,18,200,1/4/13,1/3/15,0,3,2,1,1,HRES17,Armed Services,45,4,LA,,
113,106,20143,"Forbes, J. Randy",1,4,200,1/4/13,1/3/15,0,7,2,1,1,HRES17,Armed Services,40,4,VA,,
113,106,20304,"Franks, Trent",1,12,200,1/4/13,1/3/15,0,6,2,1,1,HRES17,Armed Services,61,8,AZ,,
113,106,21324,"Gabbard, Tulsi",7,2,100,4/3/14,1/3/15,0,1,2,1,1,HRES537,Armed Services,82,2,HI,Replaced Andrews,
113,106,21363,"Gallego, Pete P.",2,27,100,1/3/13,1/3/15,0,1,2,1,0,HRES7,Armed Services,49,23,TX,,
113,106,20958,"Garamendi, John J.",2,15,100,1/3/13,1/3/15,0,3,2,1,1,HRES7,Armed Services,71,3,CA,,
113,106,21156,"Gibson, Chris",1,21,200,1/4/13,1/3/15,0,2,2,1,0,HRES17,Armed Services,13,19,NY,,
113,106,21124,"Hanabusa, Colleen",2,17,100,1/3/13,1/3/15,0,2,2,1,0,HRES7,Armed Services,82,1,HI,,
113,106,21149,"Hartzler, Vicky",1,22,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Armed Services,34,4,MO,,
113,106,21151,"Heck, Joe",1,23,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Armed Services,65,3,NV,,
113,106,20963,"Hunter, Duncan",1,17,200,1/4/13,1/3/15,0,3,2,1,1,HRES17,Armed Services,71,50,CA,,
113,106,20712,"Johnson, Henry C. ""Hank"", Jr.",2,16,100,1/3/13,1/3/15,0,5,2,1,1,HRES7,Armed Services,44,4,GA,,
113,106,29546,"Jones, Walter B., Jr.",1,3,200,1/4/13,1/3/15,0,10,2,1,1,HRES17,Armed Services,47,3,NC,,
113,106,21368,"Kilmer, Derek",2,22,100,1/3/13,1/3/15,0,1,2,1,2,HRES7,Armed Services,73,6,WA,,
113,106,20333,"Kline, John",1,10,200,1/4/13,1/3/15,0,6,2,1,1,HRES17,Armed Services,33,2,MN,,
113,106,20704,"Lamborn, Doug",1,15,200,1/4/13,1/3/15,0,4,2,1,1,HRES17,Armed Services,62,5,CO,,
113,106,20136,"Langevin, James",2,7,100,1/3/13,1/3/15,0,4,4,1,1,HRES7,Armed Services,5,2,RI,,
113,106,20145,"Larsen, Rick",2,8,100,1/3/13,1/3/15,0,7,2,1,1,HRES7,Armed Services,73,2,WA,,
113,106,29539,"Lobiondo, Frank A.",1,7,200,1/4/13,1/3/15,0,6,2,1,1,HRES17,Armed Services,12,2,NJ,,
113,106,20720,"Loebsack, David",2,12,100,1/3/13,1/3/15,0,4,2,1,3,HRES7,Armed Services,31,2,IA,,
113,106,20935,"Maffei, Daniel B.",2,21,100,1/3/13,1/3/15,0,1,2,1,0,HRES7,Armed Services,13,24,NY,,
113,106,29746,"McIntyre, Mike",2,3,100,1/3/13,1/3/15,0,9,2,1,0,HRES7,Armed Services,47,7,NC,,
113,106,29315,"McKeon, Howard P. (Buck)",1,1,200,1/3/13,1/3/15,11,4,4,1,0,HRES6,Armed Services,71,25,CA,,
113,106,20110,"Miller, Jeff",1,5,200,1/4/13,1/3/15,0,7,2,1,1,HRES17,Armed Services,43,1,FL,,
113,106,21177,"Noem, Kristi",1,30,200,1/4/13,1/3/15,0,1,2,1,2,HRES17,Armed Services,37,1,SD,,
113,106,21115,"Nugent, Richard",1,29,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Armed Services,43,11,FL,,
113,106,20957,"Owens, Bill",2,14,100,1/3/13,1/14/13,0,3,2,1,2,HRES7,Armed Services,13,21,NY,Transferred to Appropriations,
113,106,21148,"Palazzo, Steven",1,26,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Armed Services,46,4,MS,,
113,106,21315,"Peters, Scott",2,25,100,1/3/13,1/3/15,0,1,2,1,1,HRES7,Armed Services,71,52,CA,,
113,106,21185,"Rigell, Scott",1,20,200,1/4/13,1/3/15,0,2,2,1,2,HRES17,Armed Services,40,2,VA,,
113,106,21192,"Roby, Martha",1,27,200,1/4/13,12/11/13,0,2,2,1,2,HRES17,Armed Services,41,2,AL,Transferred to Appropriations,
113,106,20301,"Rogers, Mike",1,11,200,1/4/13,1/3/15,0,6,2,1,1,HRES17,Armed Services,41,3,AL,,
113,106,21153,"Runyan, Jon",1,24,200,1/4/13,1/3/15,0,2,2,1,0,HRES17,Armed Services,12,3,NJ,,
113,106,29709,"Sanchez, Loretta",2,2,100,1/3/13,1/3/15,0,9,2,1,1,HRES7,Armed Services,71,46,CA,,
113,106,21123,"Scott, Austin",1,25,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Armed Services,44,8,GA,,
113,106,20731,"Shea-Porter, Carol",2,20,100,1/3/13,1/3/15,0,1,4,1,0,HRES7,Armed Services,4,1,NH,,
113,106,20134,"Shuster, Bill",1,13,200,1/4/13,1/3/15,0,4,4,1,1,HRES17,Armed Services,14,9,PA,,
113,106,29768,"Smith, Adam",2,1,100,1/3/13,1/3/15,21,9,2,1,1,HRES7,Armed Services,73,9,WA,,
113,106,20762,"Speier, Karen Lorraine Jacqueline (Jackie)",2,18,100,1/3/13,1/3/15,0,2,2,1,1,HRES7,Armed Services,71,14,CA,,
113,106,29572,"Thornberry, William M. (Mac)",1,2,200,1/4/13,1/3/15,0,10,2,1,1,HRES17,Armed Services,49,13,TX,,
113,106,20754,"Tsongas, Nicola S. (Niki)",2,13,100,1/3/13,1/3/15,0,4,2,1,1,HRES7,Armed Services,3,3,MA,,
113,106,20342,"Turner, Mike",1,9,200,1/4/13,1/3/15,0,6,2,1,1,HRES17,Armed Services,24,10,OH,,
113,106,21365,"Veasey, Marc",2,28,100,1/3/13,1/3/15,0,1,2,1,1,HRES7,Armed Services,49,33,TX,,
113,106,21330,"Walorski, Jackie",1,34,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Armed Services,22,2,IN,,
113,106,21351,"Wenstrup, Brad",1,33,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Armed Services,24,2,OH,,
113,106,20138,"Wilson, Addison G. (Joe)",1,6,200,1/4/13,1/3/15,0,7,2,1,1,HRES17,Armed Services,48,2,SC,,
113,106,20756,"Wittman, Robert J.",1,16,200,1/4/13,1/3/15,0,4,2,1,1,HRES17,Armed Services,40,1,VA,,
113,661,39301,"Clyburn, James E.",2,3,100,1/3/13,1/3/15,63,1,2,1,1,H6,Assistant Minority Leader,48,6,SC,,
113,115,21180,"Black, Diane",1,9,200,2/26/13,1/3/15,0,2,2,1,1,HRES82,Budget,54,6,TN,To rank immediately after Lankford,
113,115,20351,"Blackburn, Marsha",1,14,200,2/5/13,1/3/15,0,1,2,1,1,HRES53,Budget,54,7,TN,,
113,115,29588,"Blumenauer, Earl",7,2,100,2/13/13,1/3/15,0,4,2,1,2,HRES64,Budget,72,3,OR,"To rank immediately after Cardenas,",
113,115,29323,"Calvert, Ken",1,4,200,2/5/13,1/3/15,0,2,2,1,2,HRES53,Budget,71,42,CA,,
113,115,20539,"Campbell, John",1,3,200,2/5/13,1/3/15,0,4,2,1,0,HRES53,Budget,71,45,CA,,
113,115,21309,"Cardenas, Tony",2,17,100,1/14/13,1/3/15,0,1,2,1,2,HRES22,Budget,71,29,CA,,
113,115,20708,"Castor, Kathy",2,8,100,1/3/13,1/3/15,0,2,2,1,1,HRES7,Budget,43,14,FL,,
113,115,21172,"Cicilline, David",2,11,100,1/3/13,2/11/14,0,1,2,1,2,HRES7,Budget,5,1,RI,Transferred to Judiciary,
113,115,20344,"Cole, Tom",1,5,200,2/5/13,1/3/15,0,2,2,1,1,HRES53,Budget,53,4,OK,,
113,115,29571,"Doggett, Lloyd",7,3,100,1/4/14,1/3/15,0,4,4,1,2,HRES531,Budget,49,35,TX,Replaed Cicilline,
113,115,21189,"Duffy, Sean P.",6,1,200,2/26/13,1/3/15,0,1,2,1,2,HRES82,Budget,25,7,WI,Replaced Renacci,
113,115,21182,"Flores, Bill",1,11,200,2/5/13,1/3/15,0,2,2,1,2,HRES53,Budget,49,17,TX,,
113,115,20336,"Garrett, Scott",1,2,200,2/5/13,1/3/15,0,6,2,1,1,HRES53,Budget,12,5,NJ,,
113,115,21341,"Grisham, Michelle Lujan",2,15,100,1/14/13,1/3/15,0,1,2,1,1,HRES22,Budget,66,1,NM,,
113,115,21149,"Hartzler, Vicky",1,18,200,2/5/13,1/3/15,0,1,2,1,1,HRES53,Budget,34,4,MO,,
113,115,21369,"Heck, Denny",2,12,100,1/3/13,1/14/13,0,1,2,1,2,HRES7,Budget,73,10,WA,"Transferred to Committee on Financial Services, H65",
113,115,21303,"Huffman, Jared",2,16,100,1/14/13,1/3/15,0,1,2,1,2,HRES22,Budget,71,2,CA,,
113,115,21343,"Jeffries, Hakeem",2,13,100,1/14/13,1/3/15,0,1,4,1,2,HRES22,Budget,13,8,NY,,
113,115,21372,"Kildee, Dan",7,4,100,1/4/14,1/3/15,0,1,2,1,2,HRES531,Budget,23,5,MI,Replaced Schwartz,
113,115,21166,"Lankford, James",1,8,200,2/5/13,1/3/15,0,2,2,1,0,HRES53,Budget,53,5,OK,,
113,115,29778,"Lee, Barbara",2,10,100,1/3/13,1/3/15,0,1,2,1,1,HRES7,Budget,71,13,CA,,
113,115,20903,"McClintock, Tom",1,7,200,2/5/13,1/3/15,0,2,2,1,1,HRES53,Budget,71,4,CA,,
113,115,15613,"McDermott, James",2,9,100,1/14/13,1/3/15,0,1,2,1,1,HRES22,Budget,73,7,WA,To rank immediately after Castor,
113,115,21332,"Messer, Luke",1,20,200,2/5/13,5/20/14,0,1,2,1,2,HRES53,Budget,22,6,IN,Transferred to Financial Services,
113,115,20537,"Moore, Gwen",2,7,100,1/3/13,1/3/15,0,4,2,1,1,HRES7,Budget,25,4,WI,,
113,115,21147,"Nunnelee, Alan",1,15,200,2/5/13,1/3/15,0,1,2,1,2,HRES53,Budget,46,1,MS,,
113,115,29741,"Pascrell, William J., Jr.",2,4,100,1/3/13,1/3/15,0,2,2,1,1,HRES7,Budget,12,9,NJ,,
113,115,21370,"Pocan, Mark",2,14,100,1/14/13,1/3/15,0,1,2,1,1,HRES22,Budget,25,2,WI,,
113,115,20505,"Price, Tom",1,6,200,2/26/13,1/3/15,0,2,2,1,1,HRES82,Budget,44,6,GA,To rank immediately after Cole,
113,115,21164,"Renacci, Jim",1,16,200,2/5/13,2/26/13,0,1,2,1,2,HRES53,Budget,24,16,OH,"Transferred to Committee on Ways and Means, H649",
113,115,21190,"Ribble, Reid",1,10,200,2/5/13,1/3/15,0,2,2,1,2,HRES53,Budget,25,8,WI,,
113,115,21359,"Rice, Tom",1,21,200,2/5/13,1/3/15,0,1,2,1,1,HRES53,Budget,48,7,SC,,
113,115,21185,"Rigell, Scott",1,17,200,2/5/13,1/3/15,0,1,2,1,2,HRES53,Budget,40,2,VA,,
113,115,21131,"Rokita, Todd",1,12,200,2/5/13,1/3/15,0,2,2,1,1,HRES53,Budget,22,4,IN,,
113,115,29939,"Ryan, Paul",1,1,200,1/3/13,1/3/15,11,5,4,1,2,HRES6,Budget,25,1,WI,,
113,115,20343,"Ryan, Timothy J.",2,5,100,1/3/13,1/3/15,0,2,2,1,1,HRES7,Budget,24,13,OH,,
113,115,20944,"Schrader, Kurt",7,1,100,1/23/13,1/3/15,0,1,2,1,2,HRES42,Budget,72,5,OR,To replace Heck,
113,115,20525,"Schwartz, Allyson Y.",2,2,100,1/3/13,2/21/14,0,5,2,1,3,HRES7,Budget,14,13,PA,Stepped down from committee,
113,115,20330,"Van Hollen, Chris",2,1,100,1/3/13,1/3/15,21,2,2,1,1,HRES7,Budget,52,8,MD,,
113,115,21330,"Walorski, Jackie",1,19,200,2/5/13,1/3/15,0,1,2,1,2,HRES53,Budget,22,2,IN,,
113,115,20504,"Wasserman Schultz, Debbie",2,6,100,1/3/13,2/4/13,0,2,4,1,3,HRES7,Budget,43,20,FL,"Wants resignation to be ""leave of absence"", H319",
113,115,21364,"Williams, Roger",1,22,200,2/5/13,1/3/15,0,1,2,1,2,HRES53,Budget,49,25,TX,,
113,115,21122,"Woodall, Robert",1,13,200,2/5/13,1/3/15,0,2,2,1,1,HRES53,Budget,44,7,GA,,
113,115,20723,"Yarmuth, John A.",2,3,100,1/3/13,1/3/15,0,3,2,1,1,HRES7,Budget,51,3,KY,,
113,507,21143,"Amash, Justin",1,4,200,1/14/13,1/3/15,0,2,2,1,1,H529,Economic (Joint),23,3,MI,,
113,507,29760,"Brady, Kevin",1,1,200,1/3/13,1/3/15,11,5,2,1,1,H25,Economic (Joint),49,8,TX,,
113,507,20539,"Campbell, John",1,2,200,1/14/13,1/3/15,0,3,2,1,0,H529,Economic (Joint),71,45,CA,,
113,507,29587,"Cummings, Elijah E.",2,3,100,1/14/13,1/3/15,0,5,2,1,2,H529,Economic (Joint),52,7,MD,,
113,507,21334,"Delaney, John",2,4,100,1/14/13,1/3/15,0,1,2,1,1,H529,Economic (Joint),52,6,MD,,
113,507,21189,"Duffy, Sean P.",1,3,200,1/14/13,1/3/15,0,2,2,1,2,H529,Economic (Joint),25,7,WI,,
113,507,21157,"Hanna, Richard",1,6,200,1/14/13,1/3/15,0,1,2,1,1,H529,Economic (Joint),13,22,NY,,
113,507,29379,"Maloney, Carolyn B.",2,1,100,1/3/13,1/3/15,0,7,2,1,1,H25,Economic (Joint),13,12,NY,,
113,507,20924,"Paulsen, Erik",1,5,200,1/14/13,1/3/15,0,1,2,1,1,H529,Economic (Joint),33,3,MN,,
113,507,29709,"Sanchez, Loretta",2,2,100,1/14/13,1/3/15,0,5,2,1,2,H529,Economic (Joint),71,46,CA,,
113,124,29132,"Andrews, Robert E.",2,2,100,1/3/13,2/18/14,0,12,2,1,0,HRES7,Education and the Workplace,12,1,NJ,Resigned,
113,124,21171,"Barletta, Lou",1,18,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Education and the Workplace,14,11,PA,,
113,124,20338,"Bishop, Timothy",2,10,100,1/3/13,1/3/15,0,6,2,1,0,HRES7,Education and the Workplace,13,1,NY,,
113,124,21198,"Bonamici, Suzanne",2,18,100,1/3/13,1/3/15,0,1,2,1,1,HRES7,Education and the Workplace,72,1,OR,,
113,124,21193,"Brooks, Mo",1,21,200,1/4/13,1/3/15,0,1,2,1,2,HRES17,Education and the Workplace,41,5,AL,,
113,124,21132,"Bucshon, Larry",1,16,200,1/4/13,1/3/15,0,2,2,1,2,HRES17,Education and the Workplace,22,8,IN,,
113,124,21376,"Byrne, Bradley",6,1,200,4/8/14,1/3/15,0,1,2,1,1,HRES546,Education and the Workplace,41,1,AL,Replaced Roby,
113,124,20706,"Courtney, Joe",2,12,100,1/3/13,1/3/15,0,1,2,1,1,HRES7,Education and the Workplace,1,2,CT,,
113,124,20108,"Davis, Susan",2,8,100,1/3/13,1/3/15,0,7,2,1,1,HRES7,Education and the Workplace,71,53,CA,,
113,124,21179,"DesJarlais, Scott",1,14,200,1/4/13,1/3/15,0,2,2,1,2,HRES17,Education and the Workplace,54,4,TN,,
